"Notes"	"Region"	"Region Code"	"State"	"State Code"	"County"	"County Code"	"Month, Year"	"Month, Year Code"	Avg Daily Max Air Temperature (C)
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 1999"	"1999/01"	8.16
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 1999"	"1999/02"	11.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 1999"	"1999/03"	15.97
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 1999"	"1999/04"	16.94
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 1999"	"1999/05"	23.20
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 1999"	"1999/06"	28.83
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 1999"	"1999/07"	30.13
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 1999"	"1999/08"	28.94
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 1999"	"1999/09"	26.35
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 1999"	"1999/10"	20.94
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 1999"	"1999/11"	16.24
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 1999"	"1999/12"	3.84
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2000"	"2000/01"	7.13
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2000"	"2000/02"	12.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2000"	"2000/03"	14.59
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2000"	"2000/04"	21.11
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2000"	"2000/05"	27.70
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2000"	"2000/06"	30.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2000"	"2000/07"	32.71
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2000"	"2000/08"	31.25
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2000"	"2000/09"	29.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2000"	"2000/10"	18.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2000"	"2000/11"	7.13
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2000"	"2000/12"	5.54
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2001"	"2001/01"	1.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2001"	"2001/02"	6.91
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2001"	"2001/03"	13.40
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2001"	"2001/04"	19.69
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2001"	"2001/05"	26.04
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2001"	"2001/06"	30.80
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2001"	"2001/07"	31.68
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2001"	"2001/08"	30.10
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2001"	"2001/09"	28.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2001"	"2001/10"	21.92
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2001"	"2001/11"	13.26
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2001"	"2001/12"	3.63
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2002"	"2002/01"	4.55
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2002"	"2002/02"	7.01
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2002"	"2002/03"	13.23
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2002"	"2002/04"	22.27
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2002"	"2002/05"	25.44
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2002"	"2002/06"	32.48
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2002"	"2002/07"	32.12
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2002"	"2002/08"	31.41
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2002"	"2002/09"	25.64
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2002"	"2002/10"	19.22
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2002"	"2002/11"	12.17
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2002"	"2002/12"	5.55
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2003"	"2003/01"	10.36
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2003"	"2003/02"	9.19
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2003"	"2003/03"	13.49
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2003"	"2003/04"	18.80
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2003"	"2003/05"	25.75
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2003"	"2003/06"	29.78
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2003"	"2003/07"	34.40
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2003"	"2003/08"	31.45
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2003"	"2003/09"	27.71
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2003"	"2003/10"	23.18
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2003"	"2003/11"	12.66
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2003"	"2003/12"	6.40
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2004"	"2004/01"	6.35
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2004"	"2004/02"	5.42
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2004"	"2004/03"	16.85
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2004"	"2004/04"	17.46
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2004"	"2004/05"	25.43
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2004"	"2004/06"	29.89
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2004"	"2004/07"	31.03
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2004"	"2004/08"	29.04
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2004"	"2004/09"	25.71
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2004"	"2004/10"	18.86
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2004"	"2004/11"	11.30
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2004"	"2004/12"	4.48
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2005"	"2005/01"	8.57
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2005"	"2005/02"	9.54
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2005"	"2005/03"	11.38
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2005"	"2005/04"	18.33
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2005"	"2005/05"	25.01
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2005"	"2005/06"	29.11
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2005"	"2005/07"	33.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2005"	"2005/08"	29.94
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2005"	"2005/09"	27.66
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2005"	"2005/10"	19.64
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2005"	"2005/11"	14.17
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2005"	"2005/12"	6.77
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2006"	"2006/01"	8.11
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2006"	"2006/02"	10.89
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2006"	"2006/03"	13.98
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2006"	"2006/04"	21.57
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2006"	"2006/05"	27.08
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2006"	"2006/06"	31.99
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2006"	"2006/07"	31.77
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2006"	"2006/08"	27.98
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2006"	"2006/09"	24.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2006"	"2006/10"	18.85
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2006"	"2006/11"	14.43
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2006"	"2006/12"	5.67
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2007"	"2007/01"	1.59
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2007"	"2007/02"	7.96
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2007"	"2007/03"	15.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2007"	"2007/04"	19.05
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2007"	"2007/05"	23.40
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2007"	"2007/06"	30.21
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2007"	"2007/07"	32.13
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2007"	"2007/08"	31.82
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2007"	"2007/09"	27.16
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2007"	"2007/10"	21.14
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2007"	"2007/11"	14.80
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2007"	"2007/12"	3.89
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2008"	"2008/01"	1.18
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2008"	"2008/02"	6.95
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2008"	"2008/03"	13.25
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2008"	"2008/04"	18.53
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2008"	"2008/05"	23.20
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2008"	"2008/06"	30.50
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2008"	"2008/07"	29.69
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2008"	"2008/08"	29.84
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2008"	"2008/09"	26.36
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2008"	"2008/10"	20.26
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2008"	"2008/11"	13.30
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2008"	"2008/12"	5.83
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2009"	"2009/01"	7.24
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2009"	"2009/02"	11.33
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2009"	"2009/03"	15.10
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2009"	"2009/04"	18.27
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2009"	"2009/05"	26.24
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2009"	"2009/06"	28.94
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2009"	"2009/07"	33.68
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2009"	"2009/08"	32.16
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2009"	"2009/09"	27.19
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2009"	"2009/10"	18.56
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2009"	"2009/11"	14.00
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2009"	"2009/12"	1.95
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2010"	"2010/01"	2.23
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2010"	"2010/02"	5.07
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2010"	"2010/03"	12.32
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2010"	"2010/04"	18.05
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2010"	"2010/05"	23.40
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2010"	"2010/06"	31.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2010"	"2010/07"	31.41
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2010"	"2010/08"	30.65
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2010"	"2010/09"	28.80
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2010"	"2010/10"	21.08
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2010"	"2010/11"	11.34
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2010"	"2010/12"	9.52
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jan, 2011"	"2011/01"	2.91
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Feb, 2011"	"2011/02"	5.38
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Mar, 2011"	"2011/03"	16.53
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Apr, 2011"	"2011/04"	20.02
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"May, 2011"	"2011/05"	22.60
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jun, 2011"	"2011/06"	31.64
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Jul, 2011"	"2011/07"	33.25
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Aug, 2011"	"2011/08"	32.73
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Sep, 2011"	"2011/09"	27.11
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Oct, 2011"	"2011/10"	20.27
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Nov, 2011"	"2011/11"	12.26
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"	"Dec, 2011"	"2011/12"	1.79
"Total"	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Bernalillo County, NM"	"35001"			19.24
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jan, 1999"	"1999/01"	7.88
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Feb, 1999"	"1999/02"	10.38
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Mar, 1999"	"1999/03"	13.72
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Apr, 1999"	"1999/04"	13.32
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"May, 1999"	"1999/05"	20.15
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jun, 1999"	"1999/06"	25.06
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jul, 1999"	"1999/07"	25.55
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Aug, 1999"	"1999/08"	24.76
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Sep, 1999"	"1999/09"	22.99
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Oct, 1999"	"1999/10"	18.82
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Nov, 1999"	"1999/11"	15.81
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Dec, 1999"	"1999/12"	4.71
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jan, 2000"	"2000/01"	8.24
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Feb, 2000"	"2000/02"	11.22
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Mar, 2000"	"2000/03"	11.76
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Apr, 2000"	"2000/04"	18.47
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"May, 2000"	"2000/05"	24.35
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jun, 2000"	"2000/06"	26.92
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jul, 2000"	"2000/07"	28.32
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Aug, 2000"	"2000/08"	26.81
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Sep, 2000"	"2000/09"	25.52
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Oct, 2000"	"2000/10"	15.65
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Nov, 2000"	"2000/11"	5.51
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Dec, 2000"	"2000/12"	7.47
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jan, 2001"	"2001/01"	2.42
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Feb, 2001"	"2001/02"	5.67
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Mar, 2001"	"2001/03"	11.26
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Apr, 2001"	"2001/04"	15.91
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"May, 2001"	"2001/05"	22.39
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jun, 2001"	"2001/06"	26.89
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jul, 2001"	"2001/07"	27.20
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Aug, 2001"	"2001/08"	26.03
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Sep, 2001"	"2001/09"	24.46
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Oct, 2001"	"2001/10"	19.54
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Nov, 2001"	"2001/11"	11.83
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Dec, 2001"	"2001/12"	3.77
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Jan, 2002"	"2002/01"	3.75
	"Census Region 4: West"	"CENS-R4"	"New Mexico"	"35"	"Catron County, NM"	"35003"	"Feb, 2002"	"2002/02"	6.59
