"Notes"	"State"	"State Code"	"Year"	"Year Code"	"Month"	"Month Code"	"Day of Month"	"Day of Month Code"	Avg Daily Max Air Temperature (C)
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"20"	"20"	32.81
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"21"	"21"	32.24
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"22"	"22"	31.41
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"23"	"23"	31.53
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"24"	"24"	32.09
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"25"	"25"	33.18
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"26"	"26"	32.36
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"27"	"27"	31.92
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"28"	"28"	32.61
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"29"	"29"	32.49
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"30"	"30"	32.98
	"Florida"	"12"	"2001"	"2001"	"Aug"	"8"	"31"	"31"	32.40
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"1"	"1"	32.12
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"2"	"2"	31.70
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"3"	"3"	31.09
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"4"	"4"	30.46
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"5"	"5"	30.98
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"6"	"6"	30.24
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"7"	"7"	29.90
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"8"	"8"	29.66
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"9"	"9"	29.51
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"10"	"10"	29.72
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"11"	"11"	29.67
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"12"	"12"	29.33
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"13"	"13"	27.88
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"14"	"14"	27.27
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"15"	"15"	25.91
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"16"	"16"	28.54
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"17"	"17"	29.00
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"18"	"18"	29.10
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"19"	"19"	29.42
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"20"	"20"	29.79
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"21"	"21"	30.53
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"22"	"22"	30.90
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"23"	"23"	30.12
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"24"	"24"	28.96
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"25"	"25"	27.45
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"26"	"26"	27.17
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"27"	"27"	27.37
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"28"	"28"	27.52
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"29"	"29"	25.91
	"Florida"	"12"	"2001"	"2001"	"Sep"	"9"	"30"	"30"	25.06
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"1"	"1"	24.79
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"2"	"2"	26.24
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"3"	"3"	27.72
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"4"	"4"	29.01
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"5"	"5"	29.49
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"6"	"6"	29.64
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"7"	"7"	26.57
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"8"	"8"	26.08
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"9"	"9"	26.37
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"10"	"10"	27.62
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"11"	"11"	28.28
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"12"	"12"	28.41
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"13"	"13"	28.65
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"14"	"14"	29.33
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"15"	"15"	28.01
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"16"	"16"	27.32
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"17"	"17"	21.98
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"18"	"18"	25.29
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"19"	"19"	26.60
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"20"	"20"	28.34
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"21"	"21"	28.89
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"22"	"22"	27.88
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"23"	"23"	28.39
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"24"	"24"	29.51
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"25"	"25"	29.88
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"26"	"26"	23.69
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"27"	"27"	18.17
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"28"	"28"	19.28
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"29"	"29"	21.73
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"30"	"30"	23.12
	"Florida"	"12"	"2001"	"2001"	"Oct"	"10"	"31"	"31"	25.72
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"1"	"1"	26.93
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"2"	"2"	26.67
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"3"	"3"	27.79
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"4"	"4"	27.12
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"7"	"7"	23.36
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"8"	"8"	24.22
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"9"	"9"	24.62
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"10"	"10"	24.63
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"11"	"11"	24.37
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"12"	"12"	24.59
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"13"	"13"	22.89
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"14"	"14"	22.39
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"15"	"15"	23.34
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"16"	"16"	24.59
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"17"	"17"	25.98
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"18"	"18"	24.88
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"19"	"19"	24.59
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"20"	"20"	24.93
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"21"	"21"	22.72
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"22"	"22"	24.67
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"23"	"23"	25.68
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"24"	"24"	27.51
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"25"	"25"	26.60
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"26"	"26"	25.96
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"27"	"27"	26.86
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"28"	"28"	27.22
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"29"	"29"	27.43
	"Florida"	"12"	"2001"	"2001"	"Nov"	"11"	"30"	"30"	26.12
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"1"	"1"	25.84
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"3"	"3"	25.74
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"5"	"5"	26.11
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"6"	"6"	25.99
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"7"	"7"	25.55
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"9"	"9"	24.73
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"10"	"10"	24.94
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"11"	"11"	26.37
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"12"	"12"	26.62
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"13"	"13"	26.93
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"14"	"14"	26.58
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"15"	"15"	26.96
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"16"	"16"	26.31
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"17"	"17"	26.48
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"18"	"18"	22.14
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"19"	"19"	22.68
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"20"	"20"	18.57
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"21"	"21"	19.40
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"22"	"22"	21.98
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"23"	"23"	23.92
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"24"	"24"	20.91
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"25"	"25"	16.10
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"26"	"26"	13.23
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"27"	"27"	15.49
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"28"	"28"	19.85
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"29"	"29"	22.68
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"30"	"30"	19.33
	"Florida"	"12"	"2001"	"2001"	"Dec"	"12"	"31"	"31"	17.05
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"1"	"1"	16.05
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"2"	"2"	16.95
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"3"	"3"	12.12
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"4"	"4"	9.75
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"5"	"5"	16.82
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"6"	"6"	19.80
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"7"	"7"	13.97
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"8"	"8"	12.00
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"9"	"9"	16.16
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"10"	"10"	21.01
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"15"	"15"	19.38
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"16"	"16"	19.86
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"20"	"20"	24.13
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"22"	"22"	24.48
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"24"	"24"	27.16
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"25"	"25"	25.57
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"28"	"28"	25.33
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"30"	"30"	26.83
	"Florida"	"12"	"2002"	"2002"	"Jan"	"1"	"31"	"31"	27.02
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"1"	"1"	25.97
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"2"	"2"	22.95
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"3"	"3"	21.90
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"4"	"4"	17.67
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"5"	"5"	15.38
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"6"	"6"	22.28
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"7"	"7"	21.36
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"8"	"8"	17.26
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"9"	"9"	20.88
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"10"	"10"	22.38
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"11"	"11"	19.88
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"12"	"12"	20.92
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"13"	"13"	17.23
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"14"	"14"	18.48
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"15"	"15"	21.75
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"16"	"16"	19.87
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"17"	"17"	19.65
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"18"	"18"	17.97
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"19"	"19"	21.83
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"20"	"20"	24.66
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"21"	"21"	25.82
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"22"	"22"	21.39
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"23"	"23"	17.69
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"24"	"24"	19.38
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"25"	"25"	22.20
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"26"	"26"	23.01
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"27"	"27"	14.42
	"Florida"	"12"	"2002"	"2002"	"Feb"	"2"	"28"	"28"	13.29
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"1"	"1"	17.96
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"2"	"2"	25.05
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"3"	"3"	23.52
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"4"	"4"	13.72
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"5"	"5"	15.44
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"6"	"6"	19.32
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"7"	"7"	22.79
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"8"	"8"	25.71
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"9"	"9"	27.10
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"10"	"10"	24.14
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"11"	"11"	24.48
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"12"	"12"	24.19
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"13"	"13"	24.94
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"14"	"14"	25.25
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"15"	"15"	28.43
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"16"	"16"	29.06
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"17"	"17"	29.08
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"18"	"18"	29.09
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"19"	"19"	28.93
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"20"	"20"	28.66
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"21"	"21"	26.32
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"22"	"22"	21.02
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"23"	"23"	22.71
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"24"	"24"	26.16
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"25"	"25"	27.45
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"26"	"26"	27.98
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"27"	"27"	26.38
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"28"	"28"	26.29
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"29"	"29"	27.28
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"30"	"30"	28.51
	"Florida"	"12"	"2002"	"2002"	"Mar"	"3"	"31"	"31"	28.17
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"1"	"1"	28.30
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"2"	"2"	28.47
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"3"	"3"	27.73
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"4"	"4"	27.37
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"5"	"5"	24.68
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"6"	"6"	23.32
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"7"	"7"	24.78
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"8"	"8"	26.43
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"9"	"9"	26.88
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"10"	"10"	27.05
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"11"	"11"	26.40
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"12"	"12"	24.95
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"13"	"13"	25.64
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"14"	"14"	26.07
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"15"	"15"	27.05
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"16"	"16"	28.18
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"17"	"17"	28.19
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"18"	"18"	29.00
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"19"	"19"	29.37
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"20"	"20"	30.56
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"21"	"21"	31.02
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"22"	"22"	31.50
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"23"	"23"	29.90
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"24"	"24"	28.77
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"25"	"25"	30.24
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"26"	"26"	29.72
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"27"	"27"	30.24
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"28"	"28"	31.49
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"29"	"29"	32.39
	"Florida"	"12"	"2002"	"2002"	"Apr"	"4"	"30"	"30"	31.58
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"1"	"1"	32.56
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"2"	"2"	33.57
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"3"	"3"	33.74
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"4"	"4"	33.76
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"5"	"5"	32.88
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"6"	"6"	31.82
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"7"	"7"	31.91
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"8"	"8"	32.73
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"9"	"9"	32.89
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"10"	"10"	32.71
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"11"	"11"	31.91
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"12"	"12"	31.71
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"13"	"13"	31.83
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"14"	"14"	29.16
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"15"	"15"	29.48
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"16"	"16"	30.19
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"17"	"17"	30.57
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"18"	"18"	29.58
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"19"	"19"	24.17
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"20"	"20"	24.17
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"21"	"21"	25.90
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"22"	"22"	25.56
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"23"	"23"	28.07
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"24"	"24"	29.86
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"25"	"25"	30.47
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"26"	"26"	30.60
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"27"	"27"	29.55
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"28"	"28"	30.08
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"29"	"29"	30.29
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"30"	"30"	30.09
	"Florida"	"12"	"2002"	"2002"	"May"	"5"	"31"	"31"	30.56
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"1"	"1"	31.85
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"2"	"2"	33.41
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"3"	"3"	34.39
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"4"	"4"	33.94
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"5"	"5"	32.37
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"6"	"6"	31.11
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"7"	"7"	30.21
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"8"	"8"	28.80
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"9"	"9"	29.36
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"10"	"10"	30.21
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"11"	"11"	29.95
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"12"	"12"	30.87
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"13"	"13"	31.25
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"14"	"14"	32.23
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"15"	"15"	30.31
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"16"	"16"	30.63
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"17"	"17"	29.87
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"18"	"18"	29.77
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"19"	"19"	30.11
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"20"	"20"	29.14
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"21"	"21"	28.21
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"22"	"22"	28.27
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"23"	"23"	29.72
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"24"	"24"	29.76
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"25"	"25"	29.29
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"26"	"26"	29.79
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"27"	"27"	31.00
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"28"	"28"	30.59
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"29"	"29"	31.07
	"Florida"	"12"	"2002"	"2002"	"Jun"	"6"	"30"	"30"	30.16
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"1"	"1"	29.64
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"2"	"2"	30.47
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"3"	"3"	31.41
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"4"	"4"	30.73
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"5"	"5"	30.39
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"6"	"6"	31.17
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"7"	"7"	30.80
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"8"	"8"	29.29
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"9"	"9"	29.65
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"10"	"10"	30.34
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"11"	"11"	30.57
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"12"	"12"	30.04
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"13"	"13"	29.40
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"14"	"14"	31.62
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"15"	"15"	32.17
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"16"	"16"	32.86
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"17"	"17"	33.79
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"18"	"18"	33.35
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"19"	"19"	33.77
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"20"	"20"	32.96
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"21"	"21"	30.83
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"22"	"22"	30.80
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"23"	"23"	31.04
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"24"	"24"	30.84
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"25"	"25"	31.39
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"26"	"26"	32.19
	"Florida"	"12"	"2002"	"2002"	"Jul"	"7"	"27"	"27"	32.05
